Observation,Plot_number,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,psme,x,y
3047,2761,4.558333397,14.3166666,-5.266666412,453,53,26,24.65771675,146,85,110,12.33333302,35.64547348,802.7957764,23.70000076,-10.89999962,34.59999847,-4.716666698,10.71666718,1,-119.7208333,48.7125
3048,2766,6.699999809,14.25,-0.150000021,2315,353,47,58.15532684,1045,195,215,8.666666985,34.66666794,592.9778442,21.60000038,-3.400000095,25,0.383333325,13.9333334,1,-121.5458333,47.57083333
3049,2911,8.775000572,19.66666603,-2.349999905,390,73,10,65.96087646,198,39,42,12.88333321,34.72596359,893.335144,29.70000076,-7.400000095,37.10000229,-1.666666627,19.13333321,0,-120.2875,47.72083333
3050,74,8.908332825,15.36666679,3.316666603,2076,316,39,58.65141678,941,177,186,10.85000038,43.92712402,500.3809204,24,-0.699999988,24.70000076,3.583333254,15.1833334,1,-122.3208333,46.55416667
3051,105,8.295833588,14.5666666,3.049999952,2030,302,49,53.00366592,879,199,203,9.608333588,41.77536392,481.5857239,22.39999962,-0.600000024,23,3.266666651,14.40000057,1,-122.1125,47.0125
3052,4178,5.370833397,13.96666718,-2.816666603,1173,220,18,72.72976685,602,82,85,9.475000381,33.0139389,690.663269,22.10000038,-6.599999905,28.70000076,-2.149999857,13.91666698,1,-121.1375,46.95416667
3053,808,6.504166603,13.46666622,0.566666603,2208,343,48,58.05854797,1002,195,207,8.524999619,36.58798218,535.0720215,20.79999924,-2.5,23.29999924,0.916666687,13.14999962,1,-121.7708333,47.07916667
3054,1818,3.087499857,12.14999962,-5.449999809,998,161,29,55.47344208,457,113,113,11.25833321,35.51524734,730.4112549,21.29999924,-10.39999962,31.69999886,-4.933333397,12.14999962,1,-120.4291667,47.9625
3055,3248,6.583333492,13.25,0.833333373,1982,303,56,51.47001266,847,206,216,8.149999619,36.06194687,514.9771729,19.89999962,-2.700000048,22.60000038,1.200000048,12.94999981,0,-122.1208333,48.57083333
3056,1784,7.483333111,14.66666698,0.800000012,1965,298,49,54.7440567,857,180,204,9.199999809,37.09677124,570.2166138,22.10000038,-2.700000048,24.80000114,1.383333325,14.46666622,1,-121.7791667,48.4125
3057,879,7.300000191,15.03333378,0.150000051,2002,333,26,66.64810181,960,136,147,11.03333378,38.71345139,608.0183716,24.5,-4,28.5,0.800000012,14.73333359,1,-121.8708333,45.89583333
3058,1977,5.195833206,13.61666679,-2.816666603,2147,354,37,62.83142471,1010,167,188,7.608333111,28.92902374,673.6416016,20.60000038,-5.699999809,26.29999924,-2.066666603,13.39999962,1,-121.3708333,47.3875
3059,3188,3.095833302,12.23333359,-5.383333206,1424,233,34,61.72163773,678,134,138,10.95833302,34.7883606,726.3684692,21.39999962,-10.10000038,31.5,-4.933333397,12.01666641,0,-120.8375,48.09583333
3060,1781,6.008333206,13.6833334,-0.98333329,2309,370,45,61.82817459,1080,188,209,8.583333015,33.92621613,605.1965332,21.10000038,-4.199999809,25.29999924,-0.533333302,13.41666698,1,-121.4708333,47.7375
3061,4071,5.616666794,14.26666641,-2.466666698,890,167,14,74.03060913,465,64,64,10.86666679,35.86358643,686.3716431,23.60000038,-6.699999809,30.29999924,-1.633333325,14.26666641,1,-121.0291667,46.4125
3062,1589,8.304166794,14.98333359,2.066666603,1616,245,51,48.92941284,677,182,183,8.524999619,36.74568939,532.6411743,21.79999924,-1.399999976,23.19999886,2.516666651,14.8166666,1,-122.0958333,48.65416667
3063,3936,6.383333206,13.64999962,-0.083333336,2342,355,51,57.75452805,1053,201,228,8.833333015,35.9078598,567.5679321,21.10000038,-3.5,24.60000038,0.400000006,13.39999962,0,-121.6125,48.00416667
3064,1502,9.587499619,17.03333282,2.099999905,1835,286,43,58.52794647,837,157,157,11.02499962,39.51612854,611.3217163,25.60000038,-2.299999952,27.89999962,2.766666651,17.03333282,1,-121.5208333,48.29583333
3065,4631,6.862499714,15.44999981,-1.650000095,662,123,9,75.05376434,350,43,44,12.67500019,39.2414856,698.6159058,26,-6.300000191,32.29999924,-0.76666671,15.41666698,0,-121.0125,46.1375
3066,4249,6.208333492,14.39999962,-1.583333373,1070,196,15,73.83180237,555,71,74,11.14999962,37.41610718,655.7467651,23.89999962,-5.900000095,29.79999924,-0.833333373,14.3166666,1,-121.2625,46.1625
3067,541,6.099999905,13.78333282,-0.916666627,1794,300,33,63.78768921,854,140,154,8.566666603,34.13014603,606.3040161,21.10000038,-4,25.10000038,-0.416666627,13.5666666,1,-121.4791667,47.09583333
3068,2534,3.191666603,12.73333359,-6.033333302,621,83,32,32.97533035,231,103,122,12.19999981,35.98820114,774.9863281,22.29999924,-11.60000038,33.90000153,-5.550000191,12.60000038,1,-119.9291667,48.47083333
3069,3427,4.724999905,14.63333321,-5.016666412,682,106,24,48.57658386,296,87,95,12.44999981,35.57143021,806.8330078,24.5,-10.5,35,-4.400000095,14.41666698,0,-120.1625,48.05416667
3070,1657,4.395833492,14.26666641,-5.516666889,510,63,29,27.17386055,176,94,112,12.52499962,35.6837616,811.3357544,23.89999962,-11.19999981,35.09999847,-4.966666698,14.01666641,1,-119.8125,48.5875
3071,1325,10.61250019,17.35000038,4.166666508,1930,293,32,56.98511505,845,155,163,11.6916666,43.6256218,541.2532959,26.70000076,-0.100000001,26.80000114,4.599999905,17.21666718,0,-122.2541667,45.62916667
3072,2360,5.037499905,14.34999943,-4.050000191,932,164,20,66.364151,464,85,85,11.625,35.44207382,757.7752075,23.79999924,-9,32.79999924,-3.5,14.34999943,1,-120.5458333,47.74583333
3073,1399,6.408333302,13.71666622,-0.083333336,2278,350,48,57.3309288,1023,199,214,8.399999619,34.71074295,571.5641479,20.89999962,-3.299999952,24.19999886,0.316666663,13.48333359,0,-121.6958333,47.20416667
3074,892,4.770833492,13.05000019,-2.716666698,1481,260,23,68.0379715,726,103,110,9.108333588,33.61008453,644.1924438,20.89999962,-6.199999809,27.09999847,-2,12.6833334,1,-121.3458333,46.85416667
3075,2844,5.120833397,15.4333334,-5.366666794,558,84,27,43.14972687,234,86,97,12.97499943,35.45082092,849.4689941,25.29999924,-11.30000019,36.59999847,-4.75,15.11666679,1,-120.2125,48.60416667
3076,2427,4.170833111,13.1833334,-4.766666412,1107,178,33,57.9686203,518,118,125,11.67500019,36.25776291,737.9069214,22.79999924,-9.399999619,32.19999695,-4.133333206,13.11666679,1,-120.8458333,48.6375
3077,932,9.050000191,16.35000038,2.516666651,1232,196,25,60.08412933,575,107,116,11.76666641,43.41943359,576.3797607,25.5,-1.600000024,27.10000038,2.783333302,16.31666565,1,-121.5958333,46.6625
3078,286,9.429166794,16.08333397,3.333333254,2285,358,35,60.29436111,1031,173,185,10.97500038,43.03921509,523.1741333,24.89999962,-0.600000024,25.5,3.816666603,15.83333302,1,-122.3458333,45.74583333
3079,2399,3.899999857,13.75,-5.783333302,578,78,29,33.92110062,218,94,111,12.58333302,36.05539703,802.8132324,23.5,-11.39999962,34.90000153,-5.233333111,13.51666641,1,-119.9875,48.49583333
3080,828,8.537500381,15.44999981,2.416666508,1724,280,30,63.36272049,818,135,147,11.4416666,43.50443268,540.7954102,24.70000076,-1.600000024,26.30000114,2.799999952,15.35000038,1,-121.8208333,46.4125
3081,3571,2.070833445,11.58333302,-6.766666412,1085,151,45,42.88042831,446,148,148,11.17500019,34.27914047,764.4827881,20.70000076,-11.89999962,32.59999847,-6.349999905,11.58333302,0,-120.6625,48.6625
3082,2692,3.9375,13.01666641,-4.700000286,995,168,27,60.52331924,475,105,110,11.40833378,35.65103912,732.6729736,22.20000076,-9.800000191,32,-4.25,12.9333334,1,-120.5041667,47.97083333
3083,701,6.079166889,13.78333282,-0.949999988,1770,301,24,68.39606476,866,118,129,10.72500038,38.30357361,605.0975342,22.79999924,-5.199999809,28,-0.349999964,13.5666666,1,-121.6875,46.09583333
3084,3345,4.716666698,12.13333321,-1.716666698,2498,399,51,59.64064789,1148,218,237,7.616666794,31.8689003,574.3547363,18.79999924,-5.099999905,23.89999962,-1.266666651,11.78333378,0,-121.5875,47.49583333
3085,2815,4.300000191,13.78333378,-4.950000286,770,121,26,51.22083282,342,94,102,12.13333321,36.00395584,771.7041626,23.39999962,-10.30000019,33.70000076,-4.383333206,13.63333321,1,-120.2708333,48.0875
3086,2675,3.375,12.51666641,-5.466666698,1007,152,38,49.6877594,442,132,132,11.55000019,35.7585144,739.0703735,21.89999962,-10.39999962,32.29999924,-4.949999809,12.35000038,1,-120.7958333,48.7875
3087,63,9.554166794,15.80000019,3.966666698,1555,240,29,60.81677628,718,130,132,10.79166698,44.77869797,488.6040344,24.10000038,0,24.10000038,4.266666889,15.60000038,1,-122.7125,46.7125
3088,389,9.541666985,16.26666641,3.466666698,1716,271,32,59.94643021,792,147,157,11.33333302,43.7580452,532.2628784,25.29999924,-0.600000024,25.89999962,3.783333302,16.23333359,1,-121.9625,46.4625
3089,2622,3.379166603,12.89999962,-6.016666412,942,147,32,52.84516144,425,115,115,12.125,35.76696014,778.651123,22.70000076,-11.19999981,33.90000153,-5.449999809,12.89999962,1,-120.6291667,48.55416667
3090,190,5.020833492,13,-2.366666555,2151,353,40,60.0688858,990,183,197,7.908333302,30.89192772,633.6239624,20,-5.599999905,25.60000038,-1.799999952,12.78333378,1,-121.3791667,47.22916667
3091,3703,6.550000191,13.5666666,0.283333391,2019,306,52,53.4092865,873,195,210,8.600000381,36.28691864,548.4274902,20.60000038,-3.099999905,23.70000076,0.783333302,13.30000019,0,-121.9208333,48.42916667
3092,4543,4.966666698,14.26666641,-3.983333349,854,150,17,65.28050995,419,75,76,10.9333334,34.27377319,751.9530029,23.39999962,-8.5,31.89999962,-3.283333302,14.26666641,0,-120.5708333,47.17916667
3093,2189,5.324999809,15.1833334,-4.683333397,394,46,22,25.94606018,124,74,102,12.3166666,35.59730148,813.6268311,24.5,-10.10000038,34.59999847,-4.099999905,11.46666718,1,-119.7208333,48.79583333
3094,4599,5.491666794,13.6833334,-2.083333254,1154,208,17,71.3722229,586,77,84,10.28333282,36.46572113,644.6768799,22.29999924,-5.900000095,28.19999886,-1.399999976,13.41666603,0,-121.3208333,46.65416667
3095,3759,3.729166508,12.46666622,-4.466666698,1847,312,36,65.6785202,900,151,163,9.875,33.58843613,696.730835,20.79999924,-8.600000381,29.39999962,-3.950000048,12.25,0,-121.0291667,47.8125
3096,1017,7.012499809,13.75,1.283333302,2163,336,45,59.06851578,991,183,196,9.908332825,41.11341476,518.1967163,22,-2.099999905,24.10000038,1.600000024,13.48333359,1,-121.9208333,46.7125
3097,1598,6.058333397,15.88333321,-3.699999809,732,131,18,66.17729187,367,71,74,12.38333321,35.78998184,801.5236206,25.70000076,-8.899999619,34.59999847,-3.116666555,15.60000038,1,-120.4375,47.90416667
3098,3390,6.400000095,14.86666679,-1.75,1530,250,40,60.5928154,718,139,160,10.08333302,34.53196335,684.128479,23.60000038,-5.599999905,29.20000076,-1.183333397,14.75,0,-121.1875,48.75416667
3099,3151,3.970833302,12.16666698,-3.433333397,1655,254,46,56.28574371,752,172,178,10.29166698,36.11111069,647.1386719,20.60000038,-7.900000095,28.5,-3.066666842,11.94999981,0,-121.2208333,48.50416667
3100,211,6.704166889,13.28333378,1.433333278,2576,399,49,59.3272438,1170,211,226,9.608333588,41.06125259,495.9126587,21.20000076,-2.200000048,23.40000153,1.783333302,12.9333334,1,-122.3125,46.6375
3101,3262,4.599999905,12.66666698,-2.75,2161,354,42,63.36899185,1030,179,194,9.316666603,34.12698364,637.9013672,20.5,-6.800000191,27.29999924,-2.283333302,12.46666622,0,-121.2708333,47.8875
3102,2221,8.149999619,15.53333282,0.98333329,1841,289,52,53.14574814,797,184,199,9.066666603,35.41666794,598.0574951,23.10000038,-2.5,25.60000038,1.616666675,15.41666698,1,-121.6625,48.75416667
3103,91,9.329166412,16.86666679,2.233333349,1824,297,23,65.50014496,861,123,134,11.125,39.7321434,599.9032593,26.10000038,-1.899999976,28,2.833333254,16.66666794,1,-121.8625,45.72916667
3104,4678,6.824999809,15.5666666,-1.516666651,477,81,9,65.32256317,234,37,37,12.05000019,37.53894043,695.8562622,26.10000038,-6,32.09999847,-0.566666663,15.5666666,0,-120.5541667,45.9625
3105,1671,8.329166412,14.6833334,2.583333254,1629,240,49,48.24524689,676,179,186,8.608333588,38.43005753,499.2333069,21.5,-0.899999976,22.39999962,3,14.48333359,1,-122.1625,48.4125
3106,288,8.783333778,14.98333359,3.383333445,2228,351,38,61.711586,1032,177,186,10.76666641,45.04881668,479.1200867,23.39999962,-0.5,23.89999962,3.766666651,14.73333359,1,-122.5625,46.3375
3107,2978,3.037499905,11.76666641,-5.083333492,1111,158,46,44.58381653,466,153,153,10.74166679,35.33443069,701.2460327,20.39999962,-10,30.39999962,-4.733333111,11.76666641,0,-120.9458333,48.92916667
3108,1532,7.012500286,17,-3,436,78,11,62.17447662,214,44,48,11.9416666,34.81535339,815.397644,26.5,-7.800000191,34.29999924,-2.316666603,16.71666718,1,-120.3625,47.34583333
3109,1314,2.879166603,11.19999981,-4.383333206,1683,282,33,62.4470787,794,145,148,8.858333588,32.56740189,645.1865845,18.79999924,-8.399999619,27.19999886,-3.783333302,10.89999962,0,-121.0625,47.0625
3110,17,9.858333588,16.35000038,3.950000048,1371,203,31,52.65307617,592,136,139,10.76666641,43.06666946,510.7562866,24.79999924,-0.200000003,25,4.366666794,16.20000076,1,-122.2625,46.90416667
3111,1034,5.6875,13.1833334,-0.899999976,1684,284,29,65.03721619,810,126,136,9.658332825,37.29086304,581.4094238,21.29999924,-4.599999905,25.89999962,-0.349999994,12.88333321,1,-121.5375,46.62916667
3112,3236,4.412499905,12.66666698,-3.283333302,2136,355,40,64.27825928,1025,171,192,9.324999809,33.5431633,657.8170776,20.60000038,-7.199999809,27.79999924,-2.683333397,12.48333359,0,-121.1791667,47.72916667
3113,848,5.316666603,12.63333321,-0.899999976,2029,333,35,63.22721863,957,154,168,9.600000381,38.09523773,558.3023682,20.70000076,-4.5,25.20000076,-0.349999964,12.19999981,1,-121.7125,46.4625
3114,2334,7.904166698,15.64999962,0.5,1728,290,33,66.73444366,846,126,126,10.6916666,38.73792267,628.5461426,24.5,-3.099999905,27.60000038,0.983333349,15.64999962,1,-121.2208333,48.25416667
3115,4013,1.424999952,10.8166666,-7.050000191,1117,156,43,43.86486816,462,148,148,11.03333282,34.58725357,737.9224243,19.79999924,-12.10000038,31.89999962,-6.600000381,10.8166666,0,-120.5958333,48.5125
3116,1229,10.36666679,16.79999924,4.383333206,1471,227,26,59.87908173,675,125,130,11.40000057,45.41832733,511.834198,25.39999962,0.300000012,25.10000038,4.783333302,16.70000076,0,-122.5375,46.54583333
3117,1521,9.270833015,15.8166666,3.049999952,1411,208,48,45.4003334,575,171,171,8.841666222,37.94706726,527.5736084,22.79999924,-0.5,23.29999924,3.433333397,15.8166666,1,-122.1625,48.72083333
3118,195,6.408333302,13.71666622,3.97E-08,1993,315,42,59.9702034,920,167,180,8.966666222,36.59864044,567.2094116,21.39999962,-3.099999905,24.5,0.383333355,13.48333359,1,-121.6958333,47.00416667
3119,7,6.758333206,14.23333359,-0.033333302,2096,323,44,58.18784332,949,180,195,8.75,35.14056396,591.034668,21.60000038,-3.299999952,24.89999962,0.366666615,14.08333397,1,-121.6208333,47.20416667
3120,2864,3.033333302,12.60000038,-6.300000191,635,82,33,32.0705986,235,109,128,12.23333359,36.08652878,778.9892578,22.10000038,-11.80000019,33.90000153,-5.783333302,12.41666698,1,-120.0291667,48.62083333
3121,3501,2.729166746,10.58333302,-4.433333397,1781,270,58,48.92825699,754,208,210,9.108333588,34.1136055,613.7606201,18.20000076,-8.5,26.70000076,-3.933333397,10,0,-121.5708333,48.80416667
3122,4640,2.979166508,11.28333282,-4.283333302,1635,277,31,63.30998993,777,138,141,8.891666412,32.68995285,643.6630249,18.89999962,-8.300000191,27.20000076,-3.683333397,10.96666622,0,-121.0541667,47.04583333
3123,668,9.691666603,15.96666622,4.066666603,1514,234,27,60.95882416,700,126,130,10.88333321,44.97245407,491.1342773,24.29999924,0.100000001,24.19999886,4.366666794,15.76666641,1,-122.7208333,46.6875
3124,4550,7.025000095,15.88333321,-1.416666746,447,76,8,64.41744995,219,36,36,12,37.38317871,704.5388794,26.20000076,-5.900000095,32.10000229,-0.50000006,15.88333321,0,-120.4791667,45.9625
3125,3628,2.237499952,11.10000038,-5.866666317,1132,160,45,44.54441071,473,153,153,10.85833359,35.36916351,706.0167236,19.79999924,-10.89999962,30.69999886,-5.5,11.10000038,0,-120.7791667,48.72083333
3126,1576,7.341666698,15.16666698,-0.083333313,1920,310,36,63.3041954,911,147,168,10.1833334,37.57687378,629.2052612,23.60000038,-3.5,27.10000038,0.433333308,15.0666666,1,-121.3541667,47.8875
3127,3788,2.816666603,12.3166666,-6.483333111,615,78,33,30.01935196,221,108,128,12.26666641,36.29191589,775.2369995,21.79999924,-12,33.79999924,-5.933333397,12.16666698,0,-119.9875,48.62083333
3128,157,6.133333206,12.88333321,0.633333325,2521,403,43,62.00486755,1170,192,205,9.766666412,40.69444275,508.555603,21,-3,24,1.083333254,12.44999981,1,-122.1375,46.37083333
3129,1680,5.504166603,13.16666698,-1.383333325,2188,342,47,60.39867401,1014,186,205,9.225000381,35.48077011,603.1299438,21,-5,26,-0.983333349,12.94999981,1,-121.4541667,48.10416667
3130,4493,7.262499809,15.86666679,-1.133333445,499,88,8,70.02510834,255,34,34,12.92500019,39.16666412,693.109375,27.10000038,-5.900000095,33,-0.233333349,15.86666679,0,-120.7791667,45.9125
3131,1282,7.129166603,13.8166666,1.533333302,2406,374,46,59.48130798,1098,197,210,10.17500019,41.70081711,511.9191284,22.20000076,-2.200000048,24.40000153,1.866666555,13.53333378,0,-122.1291667,46.5875
3132,3600,4.5,11.96666622,-1.933333397,2158,324,56,54.60739899,952,213,226,8.466666222,34.41734314,578.0845947,19.10000038,-5.5,24.60000038,-1.549999952,11.66666698,0,-121.7458333,48.37916667
3133,3988,1.741666794,10.38333321,-5.650000095,1803,289,40,58.41366577,825,171,171,9.100000381,32.38434219,663.8141479,18.20000076,-9.899999619,28.10000038,-5.116666794,10.38333321,0,-120.9958333,47.50416667
3134,638,3.554166555,11.30000019,-2.916666746,2091,351,38,63.06252289,987,169,176,8.274999619,33.09999847,586.5130615,18.5,-6.5,25,-2.350000143,10.76666641,1,-121.5291667,46.90416667
3135,2524,4.775000095,14.9333334,-5.349999905,734,114,30,50.55618286,328,98,103,12.58333302,35.34644318,829.5932617,24.70000076,-10.89999962,35.59999847,-4.766666412,14.63333321,1,-120.5041667,48.67916667
3136,1147,6.095833302,13.25,-0.099999942,2180,362,33,65.39219666,1040,155,170,10.02499962,38.85659027,554.012085,21.60000038,-4.199999809,25.79999924,0.300000072,13,1,-121.8625,46.12083333
3137,1023,8.641666412,15.51666641,2.550000191,1701,276,30,63.40933228,808,133,146,11.46666718,43.76590347,539.0473022,24.70000076,-1.5,26.20000076,2.883333445,15.4333334,1,-121.8208333,46.4375
3138,1038,7.074999809,14.5,0.249999955,1841,311,26,67.79847717,898,126,140,11.16666698,40.31287766,586.7650146,23.79999924,-3.900000095,27.69999886,0.783333242,14.33333302,1,-121.7958333,46.17083333
3139,3619,9.604166985,16.06666756,3.433333397,1527,218,45,47.83752823,633,166,176,9.591666222,40.13249588,520.7183228,23.5,-0.400000006,23.89999962,3.883333206,15.96666718,0,-121.9458333,48.22083333
3140,4278,7.525000095,15.53333378,-0.216666654,1386,247,16,74.76864624,713,83,94,11.9333334,39.38393784,644.0797119,25.60000038,-4.699999809,30.29999924,0.533333302,15.4333334,1,-121.6208333,46.0625
3141,2878,6.037499905,14.28333282,-1.966666579,1849,315,31,66.87132263,906,135,158,10.1916666,35.88615036,669.569458,22.70000076,-5.699999809,28.40000153,-1.333333254,14.21666718,0,-121.1791667,47.72083333
3142,4121,3.591666698,12.63333321,-4.949999809,814,138,21,58.89793396,382,81,81,10.39999962,33.76623535,724.8192139,21.39999962,-9.399999619,30.79999924,-4.266666412,12.63333321,1,-120.3625,47.27083333
3143,1381,4.6875,11.98333359,-1.416666627,2114,347,35,62.4942627,988,163,171,9.208333969,36.98125839,554.9329834,19.70000076,-5.199999809,24.90000153,-0.883333325,11.55000019,0,-121.6791667,46.4125
